Date,Cryptocurrency,Open,High,Low,Close,Adj Close,Volume,Symbol
2024-01-27,Uniswap,5.9512619972229,5.9981842041015625,5.857369899749756,5.985330104827881,5.985330104827881,52033910,UNI7083-USD
2024-01-28,Uniswap,5.985074043273926,6.066254138946533,5.894237041473389,5.940619945526123,5.940619945526123,62642705,UNI7083-USD
2024-02-03,Uniswap,6.132017135620117,6.277293205261231,6.071000099182129,6.106339931488037,6.106339931488037,55539377,UNI7083-USD
2024-02-04,Uniswap,6.106510162353516,6.124035835266113,5.968561172485352,5.980871200561523,5.980871200561523,46905073,UNI7083-USD
2024-02-10,Uniswap,6.650265216827393,6.744855880737305,6.546945095062256,6.628986835479736,6.628986835479736,63337830,UNI7083-USD
2024-02-11,Uniswap,6.62899112701416,6.807971954345703,6.57596492767334,6.6784539222717285,6.6784539222717285,82867747,UNI7083-USD
2024-02-17,Uniswap,7.449368953704834,7.794064044952393,7.391725063323975,7.764502048492432,7.764502048492432,142350295,UNI7083-USD
2024-02-18,Uniswap,7.764983177185059,7.961598873138428,7.561046123504639,7.64572811126709,7.64572811126709,115529489,UNI7083-USD
2024-02-19,Uniswap,7.646139144897461,7.770267009735107,7.5377020835876465,7.698410987854004,7.698410987854004,112224994,UNI7083-USD
2024-02-24,Uniswap,11.355170249938965,12.79091739654541,11.004461288452148,11.252886772155762,11.252886772155762,1381155400,UNI7083-USD
2024-02-25,Uniswap,11.252809524536133,11.527162551879885,10.18964385986328,11.094219207763672,11.094219207763672,594956391,UNI7083-USD
2024-03-02,Uniswap,11.60768985748291,13.395771980285645,11.349994659423828,12.639854431152344,12.639854431152344,631397569,UNI7083-USD
2024-03-03,Uniswap,12.639695167541504,13.095710754394531,11.988920211791992,12.624555587768556,12.624555587768556,433230564,UNI7083-USD
2024-03-09,Uniswap,14.64357566833496,15.028475761413574,13.990421295166016,14.22019386291504,14.22019386291504,343802887,UNI7083-USD
2024-03-10,Uniswap,14.22019386291504,14.392822265625,13.636677742004396,14.200188636779783,14.200188636779783,296425728,UNI7083-USD
2024-03-16,Uniswap,13.05359172821045,13.146573066711426,11.79304027557373,12.032231330871582,12.032231330871582,229486749,UNI7083-USD
2024-03-17,Uniswap,12.032238006591797,12.648113250732422,11.430584907531738,12.53498077392578,12.53498077392578,217779827,UNI7083-USD
2024-03-23,Uniswap,11.72270393371582,12.004096031188965,11.612604141235352,11.633407592773438,11.633407592773438,127921152,UNI7083-USD
2024-03-24,Uniswap,11.6334810256958,12.084582328796388,11.598506927490234,12.030710220336914,12.030710220336914,107709306,UNI7083-USD
2024-03-29,Uniswap,12.768259048461914,13.09752082824707,12.472966194152832,12.658278465270996,12.658278465270996,187325606,UNI7083-USD
2024-03-30,Uniswap,12.658278465270996,12.90465259552002,12.524532318115234,12.616868019104004,12.616868019104004,120951795,UNI7083-USD
2024-03-31,Uniswap,12.616868019104004,13.30041790008545,12.588592529296877,12.96078109741211,12.96078109741211,160957573,UNI7083-USD
2024-04-06,Uniswap,10.92966365814209,11.338499069213867,10.909712791442873,11.249993324279783,11.249993324279783,91207093,UNI7083-USD
2024-04-07,Uniswap,11.249993324279783,11.452709197998049,11.215923309326172,11.395590782165527,11.395590782165527,155943977,UNI7083-USD
2024-04-13,Uniswap,7.939519882202148,7.989503860473633,5.964259147644043,6.927135944366455,6.927135944366455,480736332,UNI7083-USD
2024-04-14,Uniswap,6.927135944366455,7.582207202911377,6.669491767883301,7.519946098327637,7.519946098327637,353681275,UNI7083-USD
2024-04-20,Uniswap,7.509613990783691,7.912075042724609,7.414328098297119,7.8741559982299805,7.8741559982299805,124991666,UNI7083-USD
2024-04-21,Uniswap,7.873905181884766,7.942224025726318,7.582512855529785,7.7239460945129395,7.7239460945129395,93509205,UNI7083-USD
2024-04-27,Uniswap,7.694447994232178,8.053854942321777,7.486537933349609,7.97634220123291,7.97634220123291,124860767,UNI7083-USD
2024-04-28,Uniswap,7.97634220123291,8.214274406433105,7.809532165527344,7.831859111785889,7.831859111785889,170463046,UNI7083-USD
2024-05-04,Uniswap,7.591938018798828,7.696144104003906,7.4876389503479,7.532739162445068,7.532739162445068,119445269,UNI7083-USD
2024-05-05,Uniswap,7.532739162445068,7.647036075592041,7.369329929351807,7.594192981719971,7.594192981719971,122894397,UNI7083-USD
2024-05-11,Uniswap,7.108565807342529,7.195902824401856,7.026321887969971,7.0301690101623535,7.0301690101623535,78182777,UNI7083-USD
2024-05-12,Uniswap,7.030165195465088,7.206793785095215,7.003667831420898,7.063773155212402,7.063773155212402,87244008,UNI7083-USD
2024-05-18,Uniswap,7.493467807769775,8.188013076782227,7.46419095993042,7.865091800689697,7.865091800689697,222663463,UNI7083-USD
2024-05-19,Uniswap,7.865093231201172,7.964296817779541,7.602550983428955,7.645794868469238,7.645794868469238,111677795,UNI7083-USD
2024-05-25,Uniswap,10.191262245178224,11.440860748291016,10.18028736114502,11.307535171508787,11.307535171508787,578219775,UNI7083-USD
2024-05-26,Uniswap,11.307535171508787,11.760494232177734,11.084213256835938,11.159372329711914,11.159372329711914,474937830,UNI7083-USD
2024-05-27,Uniswap,11.159372329711914,11.344510078430176,10.925742149353027,11.06391143798828,11.06391143798828,271499023,UNI7083-USD
2024-06-01,Uniswap,9.965570449829102,10.036028861999512,9.864664077758787,9.88565158843994,9.88565158843994,143411702,UNI7083-USD
2024-06-02,Uniswap,9.885655403137209,9.935346603393556,9.388320922851562,9.427128791809082,9.427128791809082,140608459,UNI7083-USD
2024-06-08,Uniswap,9.81741428375244,10.175471305847168,9.800684928894045,10.049839973449709,10.049839973449709,202812165,UNI7083-USD
2024-06-09,Uniswap,10.048632621765137,10.06438159942627,9.775118827819824,9.81472110748291,9.81472110748291,172734961,UNI7083-USD
2024-06-15,Uniswap,10.424101829528809,11.82712173461914,10.376258850097656,11.513895988464355,11.513895988464355,379675376,UNI7083-USD
2024-06-16,Uniswap,11.51376247406006,11.984502792358398,11.28273105621338,11.97724437713623,11.97724437713623,203318613,UNI7083-USD
2024-06-19,Uniswap,9.752516746520996,10.446672439575195,9.638422012329102,9.951655387878418,9.951655387878418,269648644,UNI7083-USD
2024-06-22,Uniswap,9.794452667236328,10.065410614013672,9.628288269042969,9.84459114074707,9.84459114074707,99054157,UNI7083-USD
2024-06-23,Uniswap,9.844093322753906,10.078054428100586,9.769159317016602,9.76998805999756,9.76998805999756,88172932,UNI7083-USD
2024-06-29,Uniswap,8.97738265991211,9.092000961303713,8.836691856384277,8.843199729919434,8.843199729919434,89970535,UNI7083-USD
2024-06-30,Uniswap,8.842426300048828,9.327119827270508,8.771777153015137,9.271943092346191,9.271943092346191,88421546,UNI7083-USD
2024-07-04,Uniswap,8.518109321594238,8.564652442932129,7.621944904327393,7.626293182373047,7.626293182373047,230949485,UNI7083-USD
2024-07-06,Uniswap,7.771347999572754,8.250351905822754,7.679397106170654,8.195320129394531,8.195320129394531,124454032,UNI7083-USD
2024-07-07,Uniswap,8.19486141204834,8.19486141204834,7.61114501953125,7.646401882171631,7.646401882171631,120973424,UNI7083-USD
2024-07-13,Uniswap,8.111689567565918,8.285511016845703,8.092632293701172,8.162177085876465,8.162177085876465,97011816,UNI7083-USD
2024-07-14,Uniswap,8.16243839263916,8.49146556854248,8.10924243927002,8.412979125976562,8.412979125976562,123401763,UNI7083-USD
2024-07-20,Uniswap,7.988999843597412,8.043025970458984,7.836603164672852,8.0161714553833,8.0161714553833,120091263,UNI7083-USD
2024-07-21,Uniswap,8.015771865844727,8.176902770996094,7.683486938476562,8.127771377563477,8.127771377563477,138132252,UNI7083-USD
2024-07-27,Uniswap,7.682979106903076,7.876468181610107,7.573922157287598,7.682273864746094,7.682273864746094,112833987,UNI7083-USD
2024-07-28,Uniswap,7.682707786560059,7.683108806610107,7.470064163208008,7.532375812530518,7.532375812530518,70184754,UNI7083-USD
2024-08-03,Uniswap,6.606782913208008,6.772086143493652,6.432622909545898,6.629199028015137,6.629199028015137,125628606,UNI7083-USD
2024-08-04,Uniswap,6.629199028015137,6.6691107749938965,6.014480113983154,6.147510051727295,6.147510051727295,146065604,UNI7083-USD
2024-08-10,Uniswap,6.145476818084717,6.245246887207031,6.09872579574585,6.188375949859619,6.188375949859619,54895695,UNI7083-USD
